date,mean,median,std,iqr,count,std_lo,std_hi,std_se
2021-05-27,0.7439704651712917,0.866684943383521,0.29040858561868255,0.2175799051505899,51,0.183010961404027,0.3739384548573872,0.048767755788467815
2021-06-25,0.7479320167613114,0.8517834541435791,0.2817446906854228,0.22843500248469506,51,0.16746861865052476,0.36611698392449704,0.05128052315698128
2021-07-26,0.748156348783997,0.8629661097186188,0.2864980368054622,0.21567288676557472,51,0.1654471007093127,0.38013909226546694,0.05586537158376185
2021-08-23,0.7573133994168864,0.874047347926772,0.29418125449313226,0.19342124279913153,51,0.15764908737441216,0.3975057655478958,0.062323571569261715
2021-09-21,0.7595416180143159,0.8950273600184566,0.34411937861118413,0.18172269775239402,51,0.176072763164641,0.46358240030612163,0.07395425457375979
2021-10-19,0.7729352029125428,0.9012575803218781,0.3424216224354256,0.161347776133285,51,0.16638455811361777,0.46758715241122084,0.07778439359186769
2021-11-16,0.7856598565649457,0.904864561308766,0.3399040105926714,0.15332701405363314,51,0.14761386762268489,0.4750247918706632,0.08349809822322689
2021-12-15,0.7929562364904781,0.9086734929600602,0.33513925161321506,0.15075496923320464,51,0.13627810772482887,0.4777123703230129,0.08780572201889517
2022-01-13,0.7963878592069108,0.9141625885110825,0.33264752210453463,0.15774034875188514,51,0.12057456870386264,0.47946413701237023,0.09216078259994656
2022-02-11,0.7975095507991432,0.913116739077152,0.33234347093482125,0.1757804006564132,51,0.11555494897213558,0.4828579127182794,0.0958704284087936
2022-03-14,0.8008926190822184,0.9102220797795033,0.3308649551728057,0.17335796217682042,51,0.11226552627648208,0.4841250726048601,0.09896777749053609
2022-04-11,0.7976332140308828,0.9037449856267948,0.3326294797318846,0.1610086862142721,51,0.11292246588874422,0.48704202627245047,0.0992944725660746
2022-05-10,0.7959471676986066,0.8974894533932936,0.33536173472571496,0.151389108296484,51,0.11594037450201301,0.4921252384847426,0.10043725719542831
2022-06-08,0.7959186719022038,0.8945323382185215,0.33662825981744715,0.1433708810340628,51,0.11404976989671657,0.4945032751542608,0.10147136122929165
2022-07-08,0.7869654306605054,0.8882514585836836,0.33615213291365365,0.14932148961777691,51,0.12208473460009625,0.48951034125878373,0.09755748560755532
2022-08-05,0.794418200768642,0.9068373596975882,0.3388893308999918,0.16016783908514864,51,0.1169312513175304,0.4961782299060238,0.1002136541205542
2022-09-02,0.7848885608673555,0.8970794336779992,0.340058740369231,0.17009766757101386,51,0.12837133597925746,0.4922822643105275,0.09611650587487401
2022-10-03,0.7792208288918887,0.8833115608253217,0.3399942477415423,0.1682608297754996,51,0.1323152514230827,0.4900408863509253,0.09397521748266913
2022-10-31,0.7724250043442253,0.8740490193116349,0.3370074075023907,0.1527520436938018,51,0.1293688227988508,0.48580742930273546,0.09191886129695132
2022-11-29,0.7561303267845709,0.8613498715323641,0.33718692453901494,0.1572747832348126,51,0.1405832442734751,0.4801661742371632,0.08666627497292662
2022-12-28,0.7384655128148626,0.8417471932860495,0.33528601773369654,0.16374799391340233,51,0.14994075851045596,0.47178923700426934,0.08115031564245496
2023-01-27,0.7269896365003647,0.8248601266145171,0.31788084250943605,0.17730030991878376,51,0.16381589417579573,0.4355318839882379,0.06863224661357566
2023-02-27,0.7018753214562663,0.7860440037947367,0.30745684778044247,0.21567219043541708,51,0.17923794634039134,0.4100878256015929,0.05822169625795694
2023-03-27,0.6799823447292751,0.7601616832429448,0.2840450463868109,0.21785897275602706,51,0.17483235509373354,0.3714233121289701,0.04903979568517885
2023-04-25,0.6486337870014559,0.6983688404254511,0.25394867483977135,0.22695382423360522,51,0.1711600396296832,0.32939871664370063,0.04146390971030485
2023-05-23,0.5443666668489899,0.5704519100415897,0.2682962037486374,0.2879389654137186,51,0.1897037010495977,0.3398453876908901,0.040472417453633884
2023-06-22,0.43274722776623387,0.46255823113894157,0.3073850651648155,0.40253841643708127,51,0.2387255358769467,0.36642313216029676,0.03417245872908349
2023-07-21,0.4198397957370847,0.4576771026161224,0.31314636535695956,0.4042572692654093,51,0.24510143811907592,0.3696381303630346,0.03205976676211295
2023-08-18,0.40185796036398486,0.5015805779649494,0.39366944656596,0.5095716845812442,51,0.32353764032679894,0.44862958290132776,0.031688726378318356
2023-09-18,0.41437898379608196,0.4790163904163398,0.3865190025480012,0.5280449195791228,51,0.3226949775220802,0.4384883509930577,0.028966353487407285
2023-10-16,0.419313787638211,0.5338710349291043,0.40265587826001037,0.5444267897270436,51,0.33162648336657835,0.4632351325354233,0.0334028458270638
2023-11-13,0.42456991662821564,0.5474509930396476,0.4049673339383678,0.5889369482732126,51,0.33503576096487914,0.46294429307131146,0.03201140183234133
2023-12-12,0.4194279042212072,0.5245518786844858,0.4150768151176923,0.5908504090126594,51,0.34128918859613444,0.47532584148544005,0.03373916375518478
2024-01-11,0.42008837908922014,0.507200856730823,0.4196951935475198,0.6158861090421849,51,0.3462158441051558,0.4800449628993669,0.033626848709684166
2024-02-09,0.41122282402204147,0.43772294568646686,0.4336458570661223,0.6817985525764988,51,0.35823638746833053,0.4957998687443944,0.036198785227507684
2024-03-11,0.41451610469200817,0.48455011309689494,0.4374438323405688,0.7072119375613293,51,0.3586393261605324,0.5021237656121732,0.03710139086033134
2024-04-09,0.41095097527146224,0.4833524973434741,0.4476018163653829,0.7401427452475922,51,0.37090518687509644,0.5134520676710903,0.03740764441011236
2024-05-07,0.402849412834717,0.48980938025142695,0.4573696921017747,0.6973299607140715,51,0.3758783002306697,0.5249704501491516,0.03846471660864259
2024-06-05,0.40301381397035907,0.5115205121204905,0.44530389577653384,0.634941858390515,51,0.36310391472225706,0.5115400182958156,0.03820478381833537
2024-07-05,0.3937342468174758,0.46463103969384034,0.44161694938780066,0.6321196665379523,51,0.36063248358990513,0.5089675825658362,0.036854559394202215
2024-08-02,0.3901267023257496,0.4589908791462158,0.43901639795579944,0.5969233301802164,51,0.3581109446951369,0.5061474645487668,0.03764948397597871
2024-08-30,0.3786414662250091,0.44624661854301934,0.4226268644888804,0.5475380852121572,51,0.3439873391953195,0.4852335922102127,0.03578592919655071
2024-09-30,0.36934340257561443,0.4464301509138032,0.42188243137698506,0.544207209621895,51,0.34547099229038186,0.4815361967747528,0.03517672648892145
2024-10-28,0.34972086768161087,0.4924811956651343,0.4279952955712798,0.588047014652874,51,0.3534326840214118,0.48723091026282067,0.03418555394583636
2024-11-25,0.33715827919709984,0.44194946254934786,0.42994879997755575,0.6155447767716028,51,0.3574812130866485,0.48642726183766755,0.03277103385543103
2024-12-24,0.3211437142988291,0.40905315281390864,0.44266327835942415,0.6863957432073304,51,0.3669327525731293,0.49994189007967693,0.0333364015607556
2025-01-27,0.3105463056675682,0.4309959827649676,0.44943683080282154,0.6820676704224369,51,0.3737280745984457,0.5076943828922849,0.03381857580961568
2025-02-25,0.29371882736505217,0.3729004907515119,0.45667644153374115,0.6887087723768343,51,0.3804699032248385,0.5151981887315283,0.03496926141224322
2025-03-25,0.2818744449148303,0.3477356188612488,0.45891874707620417,0.7082976696399038,51,0.3841801625173816,0.5210956151773747,0.03577978037958355
